Price ID,Market ID,Commodity ID,Arrival Date,Minimum Price,Maximum Price,Modal Price,Unit,Arrival Quantity (Tons),Source,Updated Time,Verification Status
"TN-PRC-20260722-0337","TN-MKT-THI-034","TN-COM-DRM","2026-07-22","5550","6150","5750","₹/Quintal","13","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0338","TN-MKT-THI-034","TN-COM-BAN","2026-07-22","6350","6950","6550","₹/Quintal","13","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0341","TN-MKT-NAM-035","TN-COM-TOM","2026-07-22","800","1400","1000","₹/Quintal","14","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0342","TN-MKT-NAM-035","TN-COM-ONI","2026-07-22","1600","2200","1800","₹/Quintal","14","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0343","TN-MKT-NAM-035","TN-COM-POT","2026-07-22","2400","3000","2600","₹/Quintal","14","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0344","TN-MKT-NAM-035","TN-COM-BRI","2026-07-22","3200","3800","3400","₹/Quintal","14","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0345","TN-MKT-NAM-035","TN-COM-CHL","2026-07-22","4000","4600","4200","₹/Quintal","14","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0346","TN-MKT-NAM-035","TN-COM-BHE","2026-07-22","4800","5400","5000","₹/Quintal","14","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0347","TN-MKT-NAM-035","TN-COM-DRM","2026-07-22","5600","6200","5800","₹/Quintal","14","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0348","TN-MKT-NAM-035","TN-COM-BAN","2026-07-22","6400","7000","6600","₹/Quintal","14","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0351","TN-MKT-NAM-036","TN-COM-TOM","2026-07-22","850","1450","1050","₹/Quintal","15","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0352","TN-MKT-NAM-036","TN-COM-ONI","2026-07-22","1650","2250","1850","₹/Quintal","15","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0353","TN-MKT-NAM-036","TN-COM-POT","2026-07-22","2450","3050","2650","₹/Quintal","15","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0354","TN-MKT-NAM-036","TN-COM-BRI","2026-07-22","3250","3850","3450","₹/Quintal","15","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0355","TN-MKT-NAM-036","TN-COM-CHL","2026-07-22","4050","4650","4250","₹/Quintal","15","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0356","TN-MKT-NAM-036","TN-COM-BHE","2026-07-22","4850","5450","5050","₹/Quintal","15","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0357","TN-MKT-NAM-036","TN-COM-DRM","2026-07-22","5650","6250","5850","₹/Quintal","15","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0358","TN-MKT-NAM-036","TN-COM-BAN","2026-07-22","6450","7050","6650","₹/Quintal","15","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0361","TN-MKT-NAM-037","TN-COM-TOM","2026-07-22","900","1500","1100","₹/Quintal","16","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0362","TN-MKT-NAM-037","TN-COM-ONI","2026-07-22","1700","2300","1900","₹/Quintal","16","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0363","TN-MKT-NAM-037","TN-COM-POT","2026-07-22","2500","3100","2700","₹/Quintal","16","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0364","TN-MKT-NAM-037","TN-COM-BRI","2026-07-22","3300","3900","3500","₹/Quintal","16","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0365","TN-MKT-NAM-037","TN-COM-CHL","2026-07-22","4100","4700","4300","₹/Quintal","16","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0366","TN-MKT-NAM-037","TN-COM-BHE","2026-07-22","4900","5500","5100","₹/Quintal","16","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0367","TN-MKT-NAM-037","TN-COM-DRM","2026-07-22","5700","6300","5900","₹/Quintal","16","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0368","TN-MKT-NAM-037","TN-COM-BAN","2026-07-22","6500","7100","6700","₹/Quintal","16","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0371","TN-MKT-NAM-038","TN-COM-TOM","2026-07-22","950","1550","1150","₹/Quintal","17","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0372","TN-MKT-NAM-038","TN-COM-ONI","2026-07-22","1750","2350","1950","₹/Quintal","17","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0373","TN-MKT-NAM-038","TN-COM-POT","2026-07-22","2550","3150","2750","₹/Quintal","17","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0374","TN-MKT-NAM-038","TN-COM-BRI","2026-07-22","3350","3950","3550","₹/Quintal","17","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0375","TN-MKT-NAM-038","TN-COM-CHL","2026-07-22","4150","4750","4350","₹/Quintal","17","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0376","TN-MKT-NAM-038","TN-COM-BHE","2026-07-22","4950","5550","5150","₹/Quintal","17","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0377","TN-MKT-NAM-038","TN-COM-DRM","2026-07-22","5750","6350","5950","₹/Quintal","17","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0378","TN-MKT-NAM-038","TN-COM-BAN","2026-07-22","6550","7150","6750","₹/Quintal","17","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0381","TN-MKT-NAM-039","TN-COM-TOM","2026-07-22","1000","1600","1200","₹/Quintal","18","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0382","TN-MKT-NAM-039","TN-COM-ONI","2026-07-22","1800","2400","2000","₹/Quintal","18","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0383","TN-MKT-NAM-039","TN-COM-POT","2026-07-22","2600","3200","2800","₹/Quintal","18","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0384","TN-MKT-NAM-039","TN-COM-BRI","2026-07-22","3400","4000","3600","₹/Quintal","18","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0385","TN-MKT-NAM-039","TN-COM-CHL","2026-07-22","4200","4800","4400","₹/Quintal","18","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0386","TN-MKT-NAM-039","TN-COM-BHE","2026-07-22","5000","5600","5200","₹/Quintal","18","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0387","TN-MKT-NAM-039","TN-COM-DRM","2026-07-22","5800","6400","6000","₹/Quintal","18","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0388","TN-MKT-NAM-039","TN-COM-BAN","2026-07-22","6600","7200","6800","₹/Quintal","18","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0391","TN-MKT-NAM-040","TN-COM-TOM","2026-07-22","1050","1650","1250","₹/Quintal","19","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0392","TN-MKT-NAM-040","TN-COM-ONI","2026-07-22","1850","2450","2050","₹/Quintal","19","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0393","TN-MKT-NAM-040","TN-COM-POT","2026-07-22","2650","3250","2850","₹/Quintal","19","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0394","TN-MKT-NAM-040","TN-COM-BRI","2026-07-22","3450","4050","3650","₹/Quintal","19","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0395","TN-MKT-NAM-040","TN-COM-CHL","2026-07-22","4250","4850","4450","₹/Quintal","19","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0396","TN-MKT-NAM-040","TN-COM-BHE","2026-07-22","5050","5650","5250","₹/Quintal","19","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0397","TN-MKT-NAM-040","TN-COM-DRM","2026-07-22","5850","6450","6050","₹/Quintal","19","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0398","TN-MKT-NAM-040","TN-COM-BAN","2026-07-22","6650","7250","6850","₹/Quintal","19","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0401","TN-MKT-SAL-041","TN-COM-TOM","2026-07-22","600","1200","800","₹/Quintal","20","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0402","TN-MKT-SAL-041","TN-COM-ONI","2026-07-22","1400","2000","1600","₹/Quintal","20","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0403","TN-MKT-SAL-041","TN-COM-POT","2026-07-22","2200","2800","2400","₹/Quintal","20","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0404","TN-MKT-SAL-041","TN-COM-BRI","2026-07-22","3000","3600","3200","₹/Quintal","20","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0405","TN-MKT-SAL-041","TN-COM-CHL","2026-07-22","3800","4400","4000","₹/Quintal","20","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0406","TN-MKT-SAL-041","TN-COM-BHE","2026-07-22","4600","5200","4800","₹/Quintal","20","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0407","TN-MKT-SAL-041","TN-COM-DRM","2026-07-22","5400","6000","5600","₹/Quintal","20","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0408","TN-MKT-SAL-041","TN-COM-BAN","2026-07-22","6200","6800","6400","₹/Quintal","20","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0411","TN-MKT-SAL-042","TN-COM-TOM","2026-07-22","650","1250","850","₹/Quintal","21","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0412","TN-MKT-SAL-042","TN-COM-ONI","2026-07-22","1450","2050","1650","₹/Quintal","21","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0413","TN-MKT-SAL-042","TN-COM-POT","2026-07-22","2250","2850","2450","₹/Quintal","21","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0414","TN-MKT-SAL-042","TN-COM-BRI","2026-07-22","3050","3650","3250","₹/Quintal","21","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0415","TN-MKT-SAL-042","TN-COM-CHL","2026-07-22","3850","4450","4050","₹/Quintal","21","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0416","TN-MKT-SAL-042","TN-COM-BHE","2026-07-22","4650","5250","4850","₹/Quintal","21","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0417","TN-MKT-SAL-042","TN-COM-DRM","2026-07-22","5450","6050","5650","₹/Quintal","21","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0418","TN-MKT-SAL-042","TN-COM-BAN","2026-07-22","6250","6850","6450","₹/Quintal","21","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0421","TN-MKT-SAL-043","TN-COM-TOM","2026-07-22","700","1300","900","₹/Quintal","22","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0422","TN-MKT-SAL-043","TN-COM-ONI","2026-07-22","1500","2100","1700","₹/Quintal","22","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0423","TN-MKT-SAL-043","TN-COM-POT","2026-07-22","2300","2900","2500","₹/Quintal","22","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0424","TN-MKT-SAL-043","TN-COM-BRI","2026-07-22","3100","3700","3300","₹/Quintal","22","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0425","TN-MKT-SAL-043","TN-COM-CHL","2026-07-22","3900","4500","4100","₹/Quintal","22","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0426","TN-MKT-SAL-043","TN-COM-BHE","2026-07-22","4700","5300","4900","₹/Quintal","22","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0427","TN-MKT-SAL-043","TN-COM-DRM","2026-07-22","5500","6100","5700","₹/Quintal","22","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0428","TN-MKT-SAL-043","TN-COM-BAN","2026-07-22","6300","6900","6500","₹/Quintal","22","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0431","TN-MKT-SAL-044","TN-COM-TOM","2026-07-22","750","1350","950","₹/Quintal","23","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0432","TN-MKT-SAL-044","TN-COM-ONI","2026-07-22","1550","2150","1750","₹/Quintal","23","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0433","TN-MKT-SAL-044","TN-COM-POT","2026-07-22","2350","2950","2550","₹/Quintal","23","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0434","TN-MKT-SAL-044","TN-COM-BRI","2026-07-22","3150","3750","3350","₹/Quintal","23","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0435","TN-MKT-SAL-044","TN-COM-CHL","2026-07-22","3950","4550","4150","₹/Quintal","23","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0436","TN-MKT-SAL-044","TN-COM-BHE","2026-07-22","4750","5350","4950","₹/Quintal","23","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0437","TN-MKT-SAL-044","TN-COM-DRM","2026-07-22","5550","6150","5750","₹/Quintal","23","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0438","TN-MKT-SAL-044","TN-COM-BAN","2026-07-22","6350","6950","6550","₹/Quintal","23","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0441","TN-MKT-SAL-045","TN-COM-TOM","2026-07-22","800","1400","1000","₹/Quintal","24","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0442","TN-MKT-SAL-045","TN-COM-ONI","2026-07-22","1600","2200","1800","₹/Quintal","24","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0443","TN-MKT-SAL-045","TN-COM-POT","2026-07-22","2400","3000","2600","₹/Quintal","24","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0444","TN-MKT-SAL-045","TN-COM-BRI","2026-07-22","3200","3800","3400","₹/Quintal","24","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0445","TN-MKT-SAL-045","TN-COM-CHL","2026-07-22","4000","4600","4200","₹/Quintal","24","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0446","TN-MKT-SAL-045","TN-COM-BHE","2026-07-22","4800","5400","5000","₹/Quintal","24","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0447","TN-MKT-SAL-045","TN-COM-DRM","2026-07-22","5600","6200","5800","₹/Quintal","24","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0448","TN-MKT-SAL-045","TN-COM-BAN","2026-07-22","6400","7000","6600","₹/Quintal","24","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0451","TN-MKT-SAL-046","TN-COM-TOM","2026-07-22","850","1450","1050","₹/Quintal","25","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0452","TN-MKT-SAL-046","TN-COM-ONI","2026-07-22","1650","2250","1850","₹/Quintal","25","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0453","TN-MKT-SAL-046","TN-COM-POT","2026-07-22","2450","3050","2650","₹/Quintal","25","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0454","TN-MKT-SAL-046","TN-COM-BRI","2026-07-22","3250","3850","3450","₹/Quintal","25","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0455","TN-MKT-SAL-046","TN-COM-CHL","2026-07-22","4050","4650","4250","₹/Quintal","25","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0456","TN-MKT-SAL-046","TN-COM-BHE","2026-07-22","4850","5450","5050","₹/Quintal","25","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0457","TN-MKT-SAL-046","TN-COM-DRM","2026-07-22","5650","6250","5850","₹/Quintal","25","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0458","TN-MKT-SAL-046","TN-COM-BAN","2026-07-22","6450","7050","6650","₹/Quintal","25","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0461","TN-MKT-SAL-047","TN-COM-TOM","2026-07-22","900","1500","1100","₹/Quintal","26","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0462","TN-MKT-SAL-047","TN-COM-ONI","2026-07-22","1700","2300","1900","₹/Quintal","26","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0463","TN-MKT-SAL-047","TN-COM-POT","2026-07-22","2500","3100","2700","₹/Quintal","26","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0464","TN-MKT-SAL-047","TN-COM-BRI","2026-07-22","3300","3900","3500","₹/Quintal","26","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0465","TN-MKT-SAL-047","TN-COM-CHL","2026-07-22","4100","4700","4300","₹/Quintal","26","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0466","TN-MKT-SAL-047","TN-COM-BHE","2026-07-22","4900","5500","5100","₹/Quintal","26","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0467","TN-MKT-SAL-047","TN-COM-DRM","2026-07-22","5700","6300","5900","₹/Quintal","26","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0468","TN-MKT-SAL-047","TN-COM-BAN","2026-07-22","6500","7100","6700","₹/Quintal","26","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0471","TN-MKT-SAL-048","TN-COM-TOM","2026-07-22","950","1550","1150","₹/Quintal","27","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0472","TN-MKT-SAL-048","TN-COM-ONI","2026-07-22","1750","2350","1950","₹/Quintal","27","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0473","TN-MKT-SAL-048","TN-COM-POT","2026-07-22","2550","3150","2750","₹/Quintal","27","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0474","TN-MKT-SAL-048","TN-COM-BRI","2026-07-22","3350","3950","3550","₹/Quintal","27","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0475","TN-MKT-SAL-048","TN-COM-CHL","2026-07-22","4150","4750","4350","₹/Quintal","27","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0476","TN-MKT-SAL-048","TN-COM-BHE","2026-07-22","4950","5550","5150","₹/Quintal","27","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0477","TN-MKT-SAL-048","TN-COM-DRM","2026-07-22","5750","6350","5950","₹/Quintal","27","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0478","TN-MKT-SAL-048","TN-COM-BAN","2026-07-22","6550","7150","6750","₹/Quintal","27","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0481","TN-MKT-SAL-049","TN-COM-TOM","2026-07-22","1000","1600","1200","₹/Quintal","28","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0482","TN-MKT-SAL-049","TN-COM-ONI","2026-07-22","1800","2400","2000","₹/Quintal","28","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0483","TN-MKT-SAL-049","TN-COM-POT","2026-07-22","2600","3200","2800","₹/Quintal","28","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0484","TN-MKT-SAL-049","TN-COM-BRI","2026-07-22","3400","4000","3600","₹/Quintal","28","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0485","TN-MKT-SAL-049","TN-COM-CHL","2026-07-22","4200","4800","4400","₹/Quintal","28","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0486","TN-MKT-SAL-049","TN-COM-BHE","2026-07-22","5000","5600","5200","₹/Quintal","28","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0487","TN-MKT-SAL-049","TN-COM-DRM","2026-07-22","5800","6400","6000","₹/Quintal","28","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0488","TN-MKT-SAL-049","TN-COM-BAN","2026-07-22","6600","7200","6800","₹/Quintal","28","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0491","TN-MKT-SAL-050","TN-COM-TOM","2026-07-22","1050","1650","1250","₹/Quintal","29","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0492","TN-MKT-SAL-050","TN-COM-ONI","2026-07-22","1850","2450","2050","₹/Quintal","29","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0493","TN-MKT-SAL-050","TN-COM-POT","2026-07-22","2650","3250","2850","₹/Quintal","29","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0494","TN-MKT-SAL-050","TN-COM-BRI","2026-07-22","3450","4050","3650","₹/Quintal","29","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0495","TN-MKT-SAL-050","TN-COM-CHL","2026-07-22","4250","4850","4450","₹/Quintal","29","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0496","TN-MKT-SAL-050","TN-COM-BHE","2026-07-22","5050","5650","5250","₹/Quintal","29","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0497","TN-MKT-SAL-050","TN-COM-DRM","2026-07-22","5850","6450","6050","₹/Quintal","29","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0498","TN-MKT-SAL-050","TN-COM-BAN","2026-07-22","6650","7250","6850","₹/Quintal","29","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
